solar da,solar ac
55.53726742,84.35936051
82.8204764,103.0240874
110.5459775,145.2699287
132.0486845,154.9572225
144.7684207,147.7708896
151.0738247,150.7718963
152.0680681,133.9297053
140.5830945,153.2882094
119.3428385,130.1318417
92.37691016,104.3707024
58.71153573,54.96703958
22.68483319,16.19154642
4.366629348,1.481130263
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.120900835,0.344329888
19.39944356,11.23421952
44.74753319,33.28156723
76.16343189,40.76690423
108.2504449,67.93021915
137.5623491,89.43219511
152.5154776,101.6672376
158.2389568,134.1234366
163.7687047,140.768053
161.8204263,130.457895
152.4058184,121.6310605
132.7592761,96.7720509
103.5409478,74.63551371
64.83709865,46.75283443
23.54821663,24.19374379
4.890069263,4.495296143
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.691951641,6.114596997
26.91256089,29.83168879
67.62829082,63.24704025
119.2390278,110.7747997
160.5125575,159.8991971
187.8630242,208.111961
206.359607,241.5594792
214.8033654,245.4377595
212.5999465,235.0947038
200.7004612,216.9424509
174.3654388,195.0420465
138.8161193,168.0995121
98.58581407,111.1988153
61.41134524,64.02927587
25.61200277,28.87911588
5.393039461,7.730242545
0,0.018276533
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.886413956,4.555243172
26.73491298,29.76296903
78.62857071,81.58863805
139.8754271,142.3800433
185.465143,192.1236496
221.6680313,230.7076047
235.4536549,256.7290018
236.3185004,256.8510891
225.7254217,245.3229829
210.4133421,231.9730719
188.8411842,202.1267619
157.5926986,172.4113118
117.095556,129.0096625
71.08182456,74.48564613
24.84000201,27.60122066
5.473456207,4.939050372
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.015811812,4.912001103
26.85261386,30.42457954
79.25582134,75.98359081
140.9427767,137.1039736
187.9178538,195.8842291
229.7908538,237.3719598
251.1700114,262.0460109
258.1055903,270.902819
256.1090618,271.021982
244.1094211,258.4623483
216.4533708,231.9876931
174.3383895,191.9898654
122.3840537,138.0302283
71.63158269,77.46618319
25.27936987,27.51861073
5.651835173,4.876910159
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.138630116,4.77894794
27.11798912,29.06992288
79.6498634,79.40130254
140.7614735,140.7263825
186.4878978,193.3087
226.5676044,231.0950672
245.205282,252.9932784
247.827599,257.529514
242.6195181,256.5060281
226.1413956,248.4497322
198.9057056,221.0736784
165.6160967,180.971309
122.8672852,132.4047114
73.69390671,74.05797525
25.48626022,27.65751239
5.724210245,5.340403045
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.200039268,4.975603439
27.22545514,29.48955209
81.66247525,81.44535003
144.0563669,143.3377336
191.5154066,199.0095163
234.6304798,239.2646776
259.6898002,265.1245102
270.510239,276.1518394
269.1453475,273.8380302
255.6009742,260.8222142
229.113891,232.069572
189.0159079,191.8948274
136.2405902,138.0784784
77.5568348,77.45229303
25.35978661,27.51130012
5.594081327,5.105732356
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.027508794,4.567671215
28.62616865,29.86604868
82.09380144,81.28013017
140.7519697,140.9149964
186.8373451,190.5540609
225.9023386,228.3879471
248.267698,249.7188547
254.9379016,260.7878544
248.2391866,255.5300612
230.8384647,236.611656
201.949845,206.5489519
163.1553443,163.02156
115.8768767,100.8608769
68.08447309,53.67379208
26.53752642,19.0602311
5.950839258,5.610895738
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.913371321,4.072742691
20.43828171,19.22033353
43.05805045,35.54420206
67.20793055,62.71555866
92.7636416,96.41675509
113.281609,122.4213378
123.9434075,143.0942902
124.5984385,152.5227882
129.8189474,185.5543325
133.1796364,196.1876196
122.3511559,181.7374613
102.7674849,151.7230071
79.2792153,110.7843035
51.76718412,66.3562441
23.82821312,29.3418777
5.298001487,5.296539365
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.886413956,4.988031482
26.73125768,26.92864424
62.29592945,66.4754071
106.7949018,122.4798227
146.5236989,169.4505134
172.2395124,208.291071
186.1523406,207.0475357
183.0884626,169.2611685
165.3295207,129.8723149
139.2306311,102.9919207
109.9603974,77.15913743
77.02608427,68.33157182
48.35312769,29.54145744
29.5158703,13.57507791
14.38509387,3.018552248
3.060953805,1.340035425
0,0.013890165
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.159555181,1.330531628
11.08362088,7.61254167
23.87500104,12.32350091
36.38199835,16.5380695
50.07185289,21.56484723
66.93743786,33.60762058
80.76765618,39.77339187
85.03339906,48.95625329
87.60454177,60.06546132
87.11692386,68.58378798
82.00607408,57.56669368
71.99784441,43.6772594
56.21203703,39.23606179
37.61676094,32.71207045
16.40647846,16.16157291
3.906060707,3.864390211
0,0.002924245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.876179097,3.158184963
24.00805421,19.19913275
61.36967474,54.85153189
108.6357142,102.88811
153.2596981,147.1933511
188.7614986,177.5609079
215.7500898,201.6391439
226.6333999,209.53022
226.9345972,203.857184
218.2949143,200.852522
197.2425411,188.9756995
166.3091429,159.0109576
122.6472358,122.4944439
73.21725472,74.90893065
27.51495543,29.20736241
6.190627376,5.750528453
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.648179866,5.235130212
27.12676186,28.48653594
72.48692445,75.01493454
127.381589,132.3893591
173.7316086,183.8889748
210.5975695,220.2015223
231.2339689,240.8167208
237.0056981,244.9896189
232.8993266,240.842308
221.1255838,222.5336079
198.6300955,193.8416438
165.3945851,160.6880123
122.9498951,122.2202959
74.12596396,75.58735556
27.6421601,29.37843077
6.35730936,6.401904101
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.779770906,5.561914629
27.57417139,28.93686972
76.50922391,74.74955927
134.6351795,131.292036
181.4296844,181.4611201
217.1098639,213.5247391
233.9198882,220.5699772
235.050109,219.1524493
225.5309594,214.9832065
208.3678325,187.8717969
183.558535,168.6638914
151.8509429,152.6097845
113.7136663,112.3239187
70.28789195,67.7401432
28.05447869,32.03949402
6.578089883,8.614826759
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.026138576,7.68345462
27.92434977,31.4158987
77.80539565,71.52484773
136.2917645,123.5362063
185.048438,173.9326505
219.4931238,210.8607516
240.9899824,234.3980023
247.457682,239.0014955
243.8411216,226.431627
232.1682653,228.0567763
207.4401156,206.0664514
174.3690941,173.9925975
128.7501358,125.1072571
76.51434133,75.43748799
28.92371062,30.43335227
6.779862811,6.874900785
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.004206736,5.600660879
28.09103176,29.40840428
78.15776721,77.53490296
135.0679678,131.6297864
181.9567797,177.9001203
213.297379,216.7077802
208.5995789,213.8010803
224.9936293,238.7821771
225.6084519,239.9884283
208.1784876,220.5334241
184.0015582,206.8457628
153.008944,168.4526147
112.5403128,121.5455263
70.55034297,73.11125083
29.49905589,30.40045451
1.465046913,7.317923953
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.454448613,5.382804602
25.60469216,27.0426898
65.0213261,60.8674356
111.3194404,102.2930261
151.0248436,144.6127046
180.268759,196.4888169
200.6163891,223.9014237
206.4268646,240.615679
200.3356616,237.5422971
186.7203753,228.8075763
166.2930595,205.9173149
140.9595911,160.6763153
105.7779955,117.7081854
67.45502928,68.31548847
29.24026017,27.92727402
1.44677038,5.601391941
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.610803833,4.416341518
21.83899523,12.3615161
45.78856453,19.67212944
71.32599905,28.88350224
97.58279792,62.40412653
128.5907644,99.41556868
159.1674047,123.2591341
179.4024514,176.3305316
195.6554069,188.4456801
201.973239,194.4374587
190.3471706,197.706765
165.5729641,175.6937772
126.6739216,135.0387254
76.82065603,77.95745641
29.97570788,31.51897835
1.443115073,7.899848775
0,0.002924245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.019559024,5.95157032
27.96309602,31.12932266
79.47440868,79.65936719
138.5141909,137.2728488
186.8095648,189.7031055
222.6227974,227.1685368
246.2082982,252.1393988
259.2350801,262.3391665
260.0714142,261.2783965
248.2026335,249.555097
223.1520858,225.5850579
186.4213712,188.3228618
137.4797392,138.0104897
80.0336706,79.97006826
29.89675325,31.1285916
2.846752834,6.831037104
0,0.004386368
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.943528645,5.748335269
27.86878911,30.40410982
81.58278956,79.47440868
142.9999833,138.2246907
192.2852142,189.9129202
228.577292,227.0822716
251.9076523,249.1230397
262.6527918,259.0471973
261.5540066,257.6157792
248.9110319,245.3222518
223.0307296,221.0393186
186.1435679,184.3956003
137.3598451,135.5731312
80.33559893,78.35807802
30.07074585,30.26667029
2.872339981,5.740293594
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.469069839,5.010694383
24.91749451,29.1773889
56.91458697,66.21222502
97.10249062,105.8138175
136.2098856,152.8554211
170.6523782,183.4605728
191.9518502,210.6852969
202.3972546,224.5783865
204.679628,233.1113344
195.167789,226.5676044
175.1798411,196.0092406
151.1440066,153.4146831
114.593133,110.6205457
72.16233321,63.74562408
31.21631896,28.8067408
3.287582819,9.228187219
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.162115984,4.811114639
27.55662592,26.66692428
76.98514483,73.53599746
136.1024196,129.587201
185.6734955,178.8373409
220.0648138,214.6469183
241.9886122,237.2147816
246.3603589,242.3029685
239.4701059,241.2407364
226.2437442,232.7589628
202.9250808,205.0663595
170.280268,173.6957866
123.4163123,129.5133638
75.81910201,74.72543425
31.46341769,30.4706364
3.169150883,6.920226587
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.327975002,7.08617751
23.83698586,23.11689044
51.85929785,41.05201815
81.12148986,90.92721553
120.4789078,111.1015841
153.1566184,154.4367068
179.9032284,193.1449423
194.2035191,209.0630718
194.4608527,228.863137
185.1975745,216.4621436
165.4932784,191.0263266
138.2495467,153.6881
98.91698485,96.46792938
60.18023795,57.98924713
26.92060256,25.98411299
2.825552056,4.527462841
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.418534702,3.236408525
20.22919817,14.57663194
45.02387437,33.50746518
75.99967416,86.49698385
114.4827428,152.019818
151.4824879,190.1958409
175.7018189,223.5775635
186.2203294,233.4512779
183.0372883,207.0351077
165.6818922,186.3892045
144.2727611,190.4005381
121.816019,141.5225083
90.70058652,122.745929
60.08154467,72.22374237
29.34260876,29.60725296
3.142101613,7.154166214
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.728504708,6.813491632
21.99763554,23.52482267
47.57527843,39.90132761
79.38375707,62.15044825
113.5645297,82.93598409
147.4579953,89.11637661
173.0919299,110.7506747
184.081975,111.1644554
185.2882262,116.5545706
182.7901896,116.0442898
165.0531795,119.7741647
138.4732515,111.1871183
97.23261954,79.96568189
57.34006467,48.04461981
26.60990149,19.52226186
2.777302008,2.046240674
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.785619397,2.159555181
26.47538621,16.40209209
62.54156606,59.0807217
105.7560636,109.6570069
149.469145,153.6120696
184.5812898,166.5642833
206.2631069,173.2666536
213.7250499,195.4858007
213.7608719,198.0664472
207.8085705,189.362431
188.6525704,171.1962879
150.4363392,136.5257041
102.6556325,109.3521543
58.41180058,54.20015624
24.61922148,30.86029209
2.582108632,7.932015473
0,0.008041675
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.668281964,0.259526774
7.271867089,3.53468155
16.42036862,8.739838247
27.509838,17.4189984
40.32315,43.62681617
51.75694926,66.77441118
61.45667104,70.73822574
67.97335177,71.71857898
74.71227515,76.92008037
79.6761816,72.15575366
76.45731855,65.58278121
66.0915999,57.8708152
51.15821003,38.56129218
34.05503012,32.16816082
17.4189984,15.47145101
1.867130647,5.750528453
0,0.040939435
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.691767832,1.186512545
12.40099341,7.752174385
27.18670889,17.49502878
41.52867014,28.46094879
52.55673036,50.156656
60.52018147,68.32353015
67.15163883,77.34775126
69.20153481,75.5639616
66.30945617,68.09836326
62.2250165,71.71711686
54.85591825,52.39735899
45.39159823,40.37359323
34.16834463,30.20160583
24.1140581,23.87865635
12.6393194,12.73508844
1.390478657,1.614914487
0,0.005117429
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.280911362,1.177739809
11.24884075,9.756744563
27.0390345,24.59728964
48.49787783,54.78866061
73.80429697,70.86469935
101.612408,87.34793924
122.4812848,94.10294597
127.2448805,110.4948032
125.9889171,103.0540609
119.6418426,91.5120646
109.4420749,86.05907811
92.55821337,73.20921304
72.6674966,54.99555097
50.31017888,40.81515427
27.04634511,18.98346966
2.946908237,4.191174628
0,0.010234859
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.432332963,1.633922081
17.95925273,11.11798077
40.23322945,32.0606948
66.10110369,63.06281279
93.04583128,80.36703456
117.8061476,102.244776
131.1216987,105.8101622
132.698598,103.0650269
131.0251986,121.5192081
126.8150164,117.9282348
117.4727836,110.6205457
103.8150958,95.64914069
83.28031398,79.35816992
56.76691258,61.48152712
27.70430031,31.73537251
2.841635405,6.628533115
0,0.002924245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.44997034,4.286943662
22.0400371,22.33319269
54.81497882,47.66519897
89.1675509,84.30160666
120.1696689,115.3285807
142.5240624,133.211072
153.5323839,141.0619397
150.3771232,137.5959779
139.9244083,126.8559559
122.1895914,116.1020436
102.2213821,86.67536282
80.89559191,65.37369767
57.29912523,47.72587706
35.29491014,27.49156146
16.85023269,15.93640602
1.771361612,4.327883097
0,0.017545472
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.663987501,2.280180301
12.71827403,17.83643443
28.13855074,42.79486837
44.2065478,73.85620232
63.2309569,97.66394573
85.03339906,107.1494665
102.9210078,134.8069789
109.7783631,161.6033011
114.2341819,173.9253398
113.9322536,174.0335369
107.012027,142.2901227
96.51764155,126.7038951
79.05258629,92.2475123
55.81726391,53.01656794
29.66500681,26.30797316
3.268575224,7.943712455
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.624693999,4.211644345
24.07019442,27.58294413
60.27162062,45.41791643
105.9059312,72.73987167
143.079669,98.3394464
174.9597916,116.5428736
189.564935,138.0718988
179.5844856,156.5092657
147.8103669,145.4022508
100.4412477,104.3743577
66.01410739,75.90463618
49.65222368,78.9824044
38.49842091,35.11360693
24.39551671,26.2524125
13.31701326,16.79759627
1.446039319,5.770267109
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.67723851,7.029154726
19.24592068,27.1486937
40.04242244,49.14048075
53.82512177,83.06684407
59.11435053,49.02351093
63.792412,45.3543141
76.62692478,69.30900083
97.08421409,100.9880816
129.0520641,93.58681667
153.7063765,94.95755667
156.5977241,131.6985061
135.8019534,125.0970223
102.100757,99.42580354
65.53160691,68.27162479
31.01162179,34.57335261
3.384813976,11.20936343
0,0.182765333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.639954382,2.029426263
18.93814386,10.63986665
44.18242278,36.59619932
75.36511292,78.95389301
110.0049921,119.4663879
137.633262,162.6786923
153.9512821,163.7906366
154.3738355,168.6361111
143.5431619,161.3942175
124.7044423,162.198385
106.9820535,151.2587832
76.16928038,103.6644972
49.55060615,57.81013711
29.55827185,24.17692938
15.7609513,5.437634202
1.711414583,0.804898529
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.237686838,0.687928715
6.733805947,4.947092047
15.07667789,15.20095832
24.75739207,28.89154392
35.10044783,39.56796364
45.71472734,51.69261586
54.46333832,66.24292959
55.86990033,76.09032576
52.62983649,77.03558807
47.76389225,73.28670555
43.10118307,55.28651338
37.77540125,42.8774783
30.25789755,33.85910568
20.90250566,20.05155027
11.29855292,9.476748072
1.169698134,1.614914487
0,0.036553067
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.317464429,1.098785185
13.09915698,8.274152178
31.01381497,19.82053489
53.78929977,32.13380093
78.9729006,47.38227824
105.0505894,67.17064643
126.7989331,87.38303019
137.2582276,107.0186066
142.4268312,112.9884534
141.9801527,111.8282591
132.2139044,115.9616799
114.6772051,112.7289266
87.84725413,94.33323029
56.56367753,60.0639992
26.89940178,30.40045451
2.853332386,10.44832858
0,0.016814411
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.322034606,3.445492067
24.41306219,21.25926359
60.02963932,50.44176992
103.1322845,105.2574798
143.2032183,154.4169681
172.5005013,186.5069054
193.1917302,185.9907761
202.152349,204.9471965
206.883778,221.842755
202.7898345,205.0151852
186.2868559,186.8738982
159.5797233,157.4881568
119.7573503,112.3765551
75.63121924,71.47732874
33.3671014,33.71581766
3.494473176,9.534501917
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.087363918,2.930824888
22.6336589,24.76908906
54.44140648,46.65998964
86.57886272,69.32508418
111.1783455,89.36639959
124.6773931,108.5099717
131.2496345,126.2981561
122.6925616,112.8634419
105.7151242,112.7157675
82.76345362,92.49461103
64.50446574,65.25087936
51.97846084,50.04772786
41.1229311,37.39890466
29.46688919,27.41041366
17.4285022,14.96336338
0.935027446,3.460844355
0,0.025587147
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.210729474,4.589603055
12.38125475,22.61976873
25.65221115,57.34956846
38.13289024,89.39417992
51.36436932,91.61441319
65.76773973,85.5297897
80.85903884,80.05852668
92.19926225,42.57920527
106.4739659,45.770288
115.0463911,91.71529965
108.1671039,133.1503939
88.62291021,139.1355931
69.68403529,112.4123771
48.08117287,76.18463267
26.28969663,29.99398441
1.353194529,6.907067483
0,0.005848491
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.182949143,0.762496971
12.31472817,13.46688083
26.04479108,26.73125768
40.98329838,36.53552123
54.98604717,43.71235034
65.72899347,89.54185431
74.13985412,120.8510181
77.17887609,128.3414725
78.5985972,115.4455506
78.09197169,128.3261202
76.5962202,140.2336472
71.05258211,109.1613473
53.80611418,75.39070006
34.80290586,40.81149897
18.09523014,15.13589386
0.907978177,2.936673379
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.167596855,0.973773697
13.1064676,8.047523164
39.68127815,38.714084
86.67463175,89.91323346
138.5902213,135.9803324
169.7122334,136.1148476
182.3888369,142.6337216
181.8588174,135.8114572
180.3966948,123.2306227
174.463401,115.4996491
164.4463986,123.4280093
144.6229395,117.8353901
110.2053029,109.1138283
71.06720334,64.86414792
32.51249071,31.52848215
1.648543308,5.955225626
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.324958852,3.018552248
26.52729156,24.00586102
72.20765902,61.38722021
115.1633609,110.3814887
149.5649141,135.4539682
170.541988,160.1828489
183.402819,180.5831154
189.1818588,168.9892137
188.0099675,186.0412193
178.6341059,175.7478757
160.9321868,148.9976105
135.7303094,132.5092531
105.0418167,103.1352087
69.71327774,69.80904678
33.74140481,30.98749676
1.667550903,7.521890065
0,0.002924245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.971125166,3.207166072
25.45774883,23.54675451
67.09096074,65.09077693
108.5596838,105.6222794
145.6142586,132.0106693
168.2976297,186.7912883
176.9877558,157.9231383
174.6834504,154.533938
171.7489702,143.5139194
159.3582117,146.5229679
140.0516129,143.878719
121.3715337,110.1402385
94.97802639,87.65864031
64.62874617,57.55718988
31.43709948,28.82428628
1.560084887,9.162391698
0,0.042401557
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.550033838,1.654391799
23.90278138,14.76817001
59.1355513,48.88168503
92.99392592,83.80302283
125.0407306,106.9462315
155.9207613,125.7586328
178.5485717,140.2014805
186.5712388,154.319737
184.9848357,171.63858
175.7698076,189.6497381
157.6153615,185.1405518
131.9646125,145.6800541
102.7557879,107.9755658
67.8593062,65.04910643
32.50664221,26.04332896
1.606872812,5.458103919
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.095221783,3.379696547
14.84566251,19.50325427
35.17428502,40.93651046
57.61055736,57.79039845
79.72589377,95.4561405
97.13977475,138.6194638
106.4388749,164.3703682
102.4801778,124.7059045
94.60299192,109.7944464
86.47724519,87.59723116
73.27573963,52.30597632
55.22144892,42.31748532
40.22518778,33.73921162
26.5455681,30.34123854
14.17893457,15.47510632
0.702549942,4.922967023
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.573335896,1.151421601
20.03254267,16.44522471
48.62435144,50.75831948
79.50511325,103.6944707
108.1897668,135.6045668
137.5755082,150.1490321
159.4254693,160.3912014
167.5928866,178.5207914
169.4848733,186.049261
165.273229,182.6183902
150.5664681,158.2045969
125.3777498,137.5711218
96.94019501,102.780644
64.29611326,61.02973122
31.3062395,33.58934405
1.50159998,8.461303879
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.897927128,2.114229378
22.31126085,20.67075922
52.87401098,54.80620608
81.58059638,95.84579619
102.0766319,130.6706339
105.6968477,122.5302659
97.28160065,109.1145594
86.47651413,88.02782628
78.01594131,79.09864315
67.62463551,73.48920953
58.84751314,55.13518368
52.31913543,59.14578616
41.05055602,49.87081102
27.28320898,35.58367937
13.22270635,18.42420774
0.617015766,6.383627568
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.872156171,0.26829951
6.61464295,5.276800709
14.9290035,17.17263073
23.01673504,33.04104805
30.33100368,48.44670354
37.10867331,66.31311148
41.71143547,71.30479827
41.4102382,66.62015724
39.86842985,58.66767205
38.24547369,59.62974877
34.74515202,62.11608836
27.98941423,41.30642749
20.15097461,30.0546625
12.41488357,17.45408935
6.073657563,7.908621511
0.309238944,1.539615169
0,0.009503797
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.513936118,0.022662901
4.23065194,2.016267159
10.45052177,6.55469592
17.46213102,12.37028883
24.76031632,16.07530767
32.45035049,20.14585718
39.41005439,24.24418702
41.30350325,31.64910727
42.9907928,36.21019893
43.8775702,32.88240774
40.76397998,26.25899205
33.92270802,21.06772552
26.12228358,15.58403446
17.13534661,9.041766578
8.073841372,3.998174435
0.390386752,0.627981686
0,0.002193184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.549758123,0.135977408
4.637122041,2.177100653
11.80956479,10.11057825
21.56411617,23.29892471
34.21147725,35.88122133
47.66812322,46.44871291
56.50519262,56.87657178
58.29336865,54.07880006
61.28706481,51.00103184
61.68256899,52.32863922
57.87154626,46.20600055
49.06445037,35.48498609
36.96611635,22.41214732
23.98685343,13.03336146
9.220876605,6.398979856
0,1.345883916
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.596637953,0.077492501
15.42685627,5.083069455
44.47338519,19.04853412
79.91816291,40.54685477
112.8510139,66.97106668
144.84372,78.82595727
174.0079498,87.35013243
193.1551772,113.5513706
199.970862,128.156514
196.9011354,137.7787432
181.6007528,148.6167275
151.8458254,124.7015181
115.1187661,98.51636324
72.33632581,64.63824996
25.06809314,26.62598484
0,5.890892229
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.034543692,0.277803307
19.69990977,11.29197336
56.49349564,39.33256189
97.18436949,80.69674323
137.894982,148.3747462
177.217309,202.1567354
210.4857172,235.4331852
227.958083,240.8649709
232.7640802,244.6781868
225.5309594,242.9104805
204.8002532,219.6393361
172.0413948,183.749342
129.6727352,132.4785486
81.24284604,77.48665291
25.29106685,29.48077935
0,6.029793882
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.269945442,1.705566092
21.37550234,20.09687607
68.14149588,61.78930395
119.5848198,119.9715513
165.9743168,173.6299911
204.4895521,213.6139286
229.8836986,239.2668708
238.4283435,251.2051024
233.8109601,247.2171628
223.4605937,237.6380662
204.202976,212.7593179
174.1388097,176.1580012
132.3374537,132.1334876
82.35405927,75.97481807
24.73765342,28.32716457
0,5.284111322
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.025039895,1.641963756
21.66207839,19.53907627
64.19741998,61.04215926
108.2182782,116.7695026
145.3020954,165.071456
173.2023202,196.3616122
189.934852,215.4006425
191.2244442,229.7396795
185.4995029,224.34664
177.598192,215.0285323
161.9198506,185.1712563
136.9548371,134.3259406
107.607842,101.5985178
69.942831,66.04554303
24.74203979,27.99233848
0,6.072926501
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.847391991,0.959883531
20.2664823,20.09906925
66.891381,56.24785903
118.7638379,112.7391615
162.8431811,168.9146455
200.0395817,207.1038274
221.8566451,234.5120479
226.7518318,245.3441837
220.0384956,246.7770639
207.2251836,236.4310839
186.4703523,209.9900576
160.4862393,177.8833059
124.95081,127.0050924
78.29082038,71.74051082
23.97588751,26.98639808
0,4.604224281
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.680710007,1.394865025
18.64352614,20.30303537
68.46681817,60.10786288
122.2934021,116.2482559
165.6358354,169.7487864
203.1714485,209.3006667
229.4772285,234.2846878
241.0762476,246.5767531
239.1155411,247.3567955
224.56011,235.8316136
196.0421384,208.9431777
161.3869069,166.5620901
123.7313997,119.1534936
77.5246681,69.10649684
23.69515996,27.00613674
0,5.109387663
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.516952268,1.677785761
18.83725739,20.06105407
67.83006375,56.89850362
120.6741012,109.5137189
163.1202533,162.0726424
197.6153824,202.1735498
218.6385131,222.5540777
227.5538061,234.5442146
226.3036912,238.9408175
215.8246581,228.7885687
194.1918221,206.0606029
164.3403947,173.010051
126.4246297,127.2668123
78.29301356,71.30918464
23.22801176,26.64426138
0,5.162024079
0,0.003655307
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.382436983,0.954035041
17.72238886,18.85260968
69.53709196,60.02890825
125.499106,118.2447844
170.9864733,173.3609605
210.7116151,213.2308525
236.8923836,241.5295056
247.8897392,254.3026093
247.9409135,254.4393177
237.8003618,243.464625
213.2052653,208.8181662
173.6117145,176.3714711
127.5672785,121.5901211
76.70807259,67.04782812
17.30349071,26.64791668
0,5.166410447
0,0.002193184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.602394539,0.211276726
11.85050422,10.31673754
34.5792011,25.68803315
51.97407448,41.23916985
64.22739349,44.90471138
73.90225919,52.2855066
83.3782762,66.77075588
92.47487238,73.22091003
103.9510732,82.3175062
109.2505368,83.13337065
102.8245077,72.54102298
85.29219477,76.8118833
63.54312009,34.11936352
41.28888202,15.46560252
11.78032234,5.521706255
0,1.054190444
0,0.001462123
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.814402326,0.548296
16.38454662,18.26337424
51.8110478,50.98129318
89.91908195,94.40341218
120.5447034,134.9349147
140.9040304,146.7788393
149.8054332,142.1833878
145.7202625,185.9732306
141.7718002,172.0019175
137.4665801,172.0633266
125.08167,158.4568131
108.7665742,129.7706974
86.69144616,85.35433498
56.45474939,44.29208198
15.25432579,17.30495284
0,2.392032685
0,0.002193184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.48250048,0.291693472
11.63995856,11.71160257
34.66327315,33.21357852
63.05988854,61.43985663
89.7026878,86.00497957
110.0788293,99.91269039
122.6647812,118.9115123
128.1791769,139.504048
125.4976439,150.9400404
120.0212634,138.2502778
108.8418735,128.6887266
92.10495534,103.8202132
70.48162321,73.48482317
46.24547786,42.62014471
12.66052018,22.95093952
0,4.474826425
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.391848875,0.53148159
11.37385223,16.36773221
33.58349556,31.66080425
57.75823175,64.54248093
80.39262171,87.17029134
96.71429705,73.78017195
105.8350183,125.7805646
106.8248753,148.729311
104.6828656,130.3891753
