wind da,wind ac
16.94868889,6.960021884
13.4159209,5.967407871
13.20880066,6.225331197
15.22529212,8.093321349
16.58525148,12.43503068
18.31255618,13.32603853
20.05158467,18.99644378
23.70159053,29.54394466
24.94431201,42.55734886
25.5852124,62.95283129
25.87049123,62.5112353
25.93301809,63.42959866
25.52659346,67.51338466
24.8622455,65.74700066
23.84227598,51.37363711
22.70116065,38.58689281
18.12106765,25.94474188
12.00515847,11.27046778
9.539255149,1.930517019
10.23877447,2.200164133
11.57137833,2.211887921
12.05986948,3.720348587
11.33690258,5.838446207
10.57876431,9.894876705
8.917894408,8.237914729
5.77591934,6.096369534
5.592246668,6.663019266
7.733791864,5.897065145
8.488022197,2.336941655
9.113290867,1.485013092
8.706866232,1.555355817
14.46715386,1.903161515
14.33819219,3.286568447
13.56833014,2.719918715
12.07940912,0.781585838
10.57094845,0.750322404
9.269608035,0.832388917
7.913556606,1.270076986
6.600492399,2.297862363
5.326507484,5.021689007
4.736410176,4.701238814
5.009965219,7.733791864
7.483684396,4.087693931
14.49060143,6.420727656
25.90175466,10.92266208
39.25905663,12.97041698
54.65629763,39.03239673
77.82640979,53.08531009
102.317402,95.16589159
117.8006175,124.2369768
133.5730197,135.7341045
145.4804799,110.8874907
143.6281215,138.8135527
135.652038,136.038923
123.6234319,135.1400993
117.7498144,130.3997812
113.1228262,101.9383329
107.3039197,101.6647778
98.74946266,98.31568252
87.95967017,91.18371175
78.98706475,96.35781
74.96580562,87.35394115
78.00617453,102.0907421
72.87115557,95.5410528
63.26546563,83.13337762
65.12173199,80.89022627
74.01617883,86.60361874
79.97967877,88.36218688
82.89108601,88.30356794
92.24276056,99.09726836
112.7906522,111.2274806
134.6398843,142.6706788
145.2811755,166.833405
144.5738403,160.5260073
145.4296768,142.881707
147.9151198,195.1658916
146.2776974,180.8550549
138.4422994,144.6090117
122.8223065,135.2925085
117.1401774,131.7753722
126.2378366,118.7150729
127.6759545,89.55801321
113.2830513,94.33350268
98.17499707,82.95752081
89.2219313,91.49634609
82.76212435,114.56876
74.50466998,107.1280628
64.84817695,74.71569815
60.98323498,60.37750596
65.11391614,79.17855328
64.85990074,98.81980539
60.47129626,84.62620657
57.21599125,71.07741608
58.44308101,65.49298527
63.32408457,65.08656063
69.51815233,64.25026379
73.81296651,63.06225331
74.95798976,80.42127477
77.54113095,75.98577514
81.69916761,79.12775021
79.9171519,99.75770839
72.94931416,88.00265739
60.57290242,67.63843839
57.98976123,69.89331353
41.96334362,63.87510258
30.53265075,46.96158506
21.51705811,30.4857556
14.90874985,29.86830279
11.24311227,27.97686506
9.39075384,15.31517449
8.749853453,7.253116574
8.95306577,9.109382938
9.992574935,4.13849701
12.03251397,5.357770917
13.23615616,3.153698855
13.53706671,3.098987846
13.4159209,3.251397085
12.70076986,2.665207706
11.87228887,3.298292235
12.75157294,2.372113017
14.86576263,2.739458361
18.61737465,3.290476377
21.42717574,3.857126109
25.47579038,7.479776466
39.04802845,18.25002931
62.95283129,22.36507874
95.98264879,53.94896244
97.11204033,100.4845832
129.1726914,130.2161085
152.5577397,152.3975146
169.9167611,176.7360975
182.8637305,176.4938059
189.3899723,197.6708742
191.3478448,171.4916566
188.3387393,182.1368557
187.0608465,177.7287116
196.7642346,177.0096526
215.9052718,203.0872641
231.5956075,250.8890539
232.4436281,254.800891
231.4900934,241.8265661
234.6789636,218.7385205
234.5382782,228.5396069
238.8956192,246.2268944
241.9750674,270.3935285
229.5009574,280.9488452
204.9318066,209.1953574
179.8233616,180.3861034
167.4547657,136.9455625
168.0331392,118.9925359
170.4795029,144.0658095
165.3679315,180.350932
164.8911642,153.0735863
166.5911134,151.6979952
172.8985111,134.8587284
176.3843839,129.7588808
173.4651608,126.3277189
167.1694869,127.0624096
158.9159404,132.724999
150.9007777,96.52585095
147.6103013,101.7585681
155.6176482,104.0955098
174.1920356,155.6567275
188.7139005,167.2359217
197.5223729,193.3995076
206.1041854,213.5370667
214.6312869,225.2452226
225.8939388,230.0050803
231.845715,249.5447262
223.4084958,180.3235765
205.8697096,215.7684943
183.4147485,172.351401
160.7331275,159.2090351
143.6867404,125.3038415
140.3493689,123.8071046
140.1735121,127.1327524
126.5973661,114.0919927
122.6542655,110.653015
133.7996795,123.783657
155.8755715,124.393294
180.8003439,138.5243659
205.2053617,171.6440658
227.0350541,193.4776662
239.6342178,224.0376724
245.6563367,239.2199773
255.3440932,260.8972605
260.3462425,266.5598499
255.4183438,263.6132713
244.3120091,248.0831607
232.0919145,230.8882723
222.2556567,212.7359412
215.0377115,208.0698738
201.9070694,188.6396498
176.5250694,172.5546133
147.3797335,136.425808
119.6099887,102.5753253
92.73515964,67.58372738
68.89288366,51.83868068
51.62374458,44.67935441
39.67720505,45.22255657
32.6820118,37.87955762
29.80577592,34.29207863
28.39501348,30.26691156
26.10105905,26.7771308
23.52573371,22.98253156
23.20919145,24.01422486
25.47579038,24.1939896
25.02247059,25.81578022
26.66770878,24.74109969
36.14443706,21.75544179
45.77748251,29.65727461
52.80784712,34.45230372
59.55684083,38.68459104
63.73441713,46.75446481
63.85556294,57.11438509
62.42916878,49.72058306
57.86861542,43.0849193
50.02540154,50.23642972
43.26468404,45.07405526
42.60033608,40.25167064
46.87951854,46.73883309
51.85822033,55.68017508
56.1921138,65.30540467
75.59498222,93.67306264
76.75563719,121.0441987
77.2792997,142.7801008
76.98620501,145.8282856
77.75606706,161.0340381
77.95146352,142.4909141
75.41130955,144.0345461
71.3079839,133.2838329
56.88381727,126.8826449
41.45922076,86.92016101
35.83571066,42.71366603
38.75884169,45.55863848
47.28203525,56.3132596
57.61069209,68.27543085
62.57767009,78.87764274
62.92547579,79.32705459
59.78350072,65.84079096
51.26421509,50.52170855
37.16831451,37.24647309
22.04853648,26.58173434
12.95478526,16.03032553
15.05725116,46.66458244
25.16706397,25.66337098
43.48743601,8.421587401
14.60393138,9.402477627
16.93305717,14.900934
18.83621869,12.48974169
22.03681269,21.23959514
27.14838407,31.18527492
30.07542303,34.12012974
30.95079917,19.71159483
30.00508031,10.35210442
28.19570909,7.31955137
28.99683458,4.216655594
33.67462582,5.428113643
40.29465786,5.658681465
49.44702802,9.296963539
61.63976709,21.07546211
74.88373911,30.66161241
85.30227832,45.77357458
93.45031068,63.46867795
102.0047677,82.45730587
111.4385087,102.6886553
118.543124,130.0597913
123.4045879,123.9868694
128.7740826,124.3073196
134.5812654,127.7853765
131.1852749,128.3950135
57.14564852,130.0949627
51.04537106,56.30544375
48.18476689,46.51608113
49.00152409,39.75536363
52.57337137,48.95853687
56.61026222,45.01543632
60.40095353,51.96373442
65.39919497,60.97932705
69.96756419,69.44390168
77.4395248,72.82816835
86.28316855,86.73648833
94.75555903,91.71128219
106.4050959,101.7585681
121.6733753,110.4810661
134.8509125,88.92883661
142.6276916,92.32091914
147.3562859,97.71776935
150.7327367,108.8553675
148.7045215,118.9221931
138.6455117,100.4337801
125.9134784,87.1468209
114.3225605,86.65442182
104.857556,75.68486459
94.5640705,75.68877252
38.72367033,61.21771074
32.66247216,45.27726758
28.71155575,39.9390363
26.57782641,39.06366017
25.41717144,40.5408574
25.25694634,38.21954746
25.77670093,34.16702489
28.42627692,31.70893743
27.99640471,31.40411896
23.24045488,20.02032123
23.35378483,17.1909805
30.82574544,16.92914924
40.3532768,30.04025167
48.26292548,33.7801399
55.5902927,43.61248974
65.31712845,66.52077064
76.82597991,57.98976123
76.53288522,25.15534019
61.62413537,12.25135801
43.46789636,9.570518582
30.6733362,5.990855446
23.22091524,4.900543202
18.41807026,4.935714565
14.98300051,5.572707023
18.64082223,6.041658525
14.955645,11.50885146
11.98561882,16.16710305
11.02036031,16.06940482
11.29782328,13.58005393
11.60264176,15.3034507
11.54402282,16.74547657
11.90355231,17.39028489
11.4072453,15.38160929
10.430263,6.061198171
12.46629411,4.966977998
14.77588026,7.643909492
14.5531283,6.510610028
13.81062175,5.674313181
13.91222791,5.170190316
15.63562468,5.369494705
19.11758959,5.885341358
22.04072062,4.556645434
22.64254172,4.458947204
20.90742116,10.62956739
19.13322131,8.878815116
18.36335926,4.220563523
17.62866857,6.553597249
16.03814139,8.878815116
10.39509164,12.18101528
6.823244363,11.82148579
4.263550744,8.054242057
2.555785689,4.904451131
1.570987534,6.135448826
1.254445269,7.139786627
1.199734261,6.514517957
1.633514401,5.303059909
2.110281762,7.382078237
4.095509789,4.603540584
8.409863613,3.126343351
13.36511782,5.514088085
17.65602407,6.143264684
23.56090508,7.131970769
31.52526476,11.6612607
40.19695963,15.79194185
49.4978311,17.67556372
57.57942866,18.73461253
63.52338896,35.79663137
68.9788581,36.97682598
70.25675095,54.12872719
65.95412091,49.43921216
63.0075423,37.17613037
60.80347024,50.32631209
48.12614795,59.24811442
40.77533315,68.07221853
33.66680996,64.02751182
28.0628395,60.97541913
23.99468522,57.86861542
20.22744148,46.43792254
16.18273477,38.36804877
13.18926101,33.16268709
12.19273907,26.50357576
13.55269843,11.34471843
17.01121576,10.23095862
21.13017312,19.06287858
24.54961116,21.88831138
27.79319239,22.96689984
34.79620149,23.79928876
45.41795303,21.63820392
56.09050764,32.77971003
65.81343546,42.64723123
71.86290984,42.64723123
74.25456251,59.72878971
78.12732033,63.78912814
80.77689632,58.9901911
78.80730001,70.01836727
73.68009692,81.60146938
59.34972058,92.08253546
53.15565282,95.57622416
47.66892024,87.95185431
44.82394779,86.10731174
43.70628004,76.89241471
42.88170698,63.75395678
42.107937,59.29110165
42.26034624,64.95759897
39.29813592,57.67321896
38.98550158,43.57341045
50.9711204,30.63034898
71.05006057,51.93637891
92.08253546,83.36785337
105.244441,109.4102935
110.5592247,86.49419673
110.2387745,65.64930243
107.8627535,62.34319434
103.364727,47.63374888
91.57059674,38.13748095
77.90066044,36.3632811
72.53116574,37.19567001
73.87549338,61.22552659
75.79819454,77.94755559
74.83293603,83.57497362
62.80823791,93.03216226
58.84950565,98.44855211
55.37926453,96.07253117
51.78006175,89.21020751
48.95853687,81.87893235
47.21169252,68.61932862
46.22298644,62.55031459
45.49611161,57.92332643
40.43143538,51.55340185
36.8048771,31.60342335
41.65070929,22.66208136
52.50302865,34.96815038
64.71530736,53.27679862
73.97709953,78.68224628
77.4004455,56.96588378
76.45081871,54.67583727
75.0830435,62.22204854
74.78994881,64.32451444
74.05525812,83.32877408
73.36746258,73.08218375
73.87549338,83.84852866
72.30059791,80.32357654
66.20813631,66.74352261
54.55469147,53.21036383
43.75317519,47.11399429
36.33592559,52.64762203
30.82965337,43.63593732
26.09715112,39.70846848
22.83793818,28.01203642
20.82144672,22.63863379
19.01989136,17.95693462
14.76024854,18.06635664
10.42635507,9.269608035
9.500175857,5.369494705
11.08288718,5.596154598
12.99386455,8.097229278
14.30692876,14.09199265
16.04595725,13.76763453
18.56657157,11.93481574
21.88049553,18.68771738
26.16358592,19.24264332
29.39153543,18.57829536
30.43104459,15.99515417
30.37633358,15.99515417
31.17745906,18.51186057
32.92430341,29.21958654
34.59298918,44.19477119
32.43972019,46.93422955
26.58564227,42.5221775
22.37680253,36.68763922
18.80886318,27.94560163
15.99515417,23.58044472
14.83059127,23.29907382
15.67079605,21.53268983
17.51533862,17.73809059
17.18316464,18.76587596
14.70944546,13.42373676
13.49407949,7.659541209
13.58786979,5.48673258
14.79932784,7.585290555
16.16319512,7.772871156
17.11282192,9.054671929
16.50709289,9.808902263
14.68599789,10.76243698
13.13845793,12.62261128
12.35687209,10.00429872
11.23138849,14.55703623
9.58224237,9.758099183
7.84712181,7.296103795
7.073351831,7.07725976
6.045566454,6.659111337
4.173668373,7.104615264
1.825002931,4.720778459
1.688225409,5.260072687
1.324787995,5.400758138
0.855836492,4.970885928
0.492399078,4.947438352
0.324358123,1.895345656
0.293094689,3.110711634
0.257923326,0.918363359
0.24229161,1.078588456
0.48067529,0.898823713
1.05904881,1.078588456
1.59052718,1.01215366
1.750752276,1.281800774
2.137637266,1.086404314
2.665207706,1.563171675
3.087264059,1.746844347
3.560123491,1.465473446
3.864941967,1.719488843
3.743796162,2.438547814
3.536675915,2.751182149
4.892727344,4.365156903
8.355152605,8.730313807
12.27871351,13.2283403
12.64996678,19.57872523
15.0494353,16.81972723
12.97823283,15.12368596
10.70381805,11.313455
7.671264997,5.557075306
4.408144124,4.318261753
3.306108093,3.75551995
4.130681152,2.305678221
6.620032045,5.275704404
7.292195865,6.655203408
6.682558912,6.842784009
10.97737309,5.377310563
19.7076869,8.316073313
28.20352495,17.28867873
35.82007894,25.21395912
44.25339013,31.94732111
55.45351518,43.10445895
74.37180038,50.83043495
101.7976474,63.11696432
127.3672281,85.95881043
146.5473446,113.8379773
159.8186721,126.8083942
165.8994099,147.0983626
166.3175583,146.3245926
158.2711321,146.6606745
144.4018914,138.8604478
135.2573371,111.5831021
124.5691508,115.7802181
115.5691899,126.5309313
110.1801555,142.3541365
104.0407988,131.9121498
97.40513502,117.8436047
90.55453515,111.2978233
73.42608152,74.07870569
64.74266286,81.50377115
70.66317558,80.86287076
75.07131971,61.5616085
70.41697604,54.65629763
63.08960882,44.89038259
59.61545977,35.94513267
60.31497909,45.36324202
62.92938372,43.04974794
66.31755833,45.56645434
68.94759467,50.67411778
70.97971785,57.7318379
74.62581578,60.04533198
77.10344289,69.80343116
76.49380593,78.37351987
69.67837743,87.45945523
61.78045254,83.08257454
54.87514166,92.03564031
50.05275704,98.38602525
45.64461292,84.6965493
40.43534331,77.62319747
35.44100981,69.71745672
32.4006409,55.25421079
34.58908125,60.85818125
31.86134667,45.80483802
27.66032279,28.81316191
31.68939779,34.49138302
34.77275392,22.5995545
34.59298918,19.1996561
36.01938333,19.16448474
38.80573684,26.00336082
41.90081676,43.81570206
46.09402478,53.63632811
51.07663449,47.7040916
54.09746375,51.96373442
57.47000664,54.90249717
65.18035093,64.6137012
72.69139083,77.19332526
79.56543827,98.37820939
81.01918793,114.2678495
77.77169878,102.3213099
71.86681777,112.4584783
67.07960452,120.696393
63.89464223,129.633827
62.26503576,119.6686076
60.67841651,109.7463754
58.14217046,113.8731486
58.21251319,109.7580992
51.54949392,81.21067646
43.83133378,50.20516628
47.60639337,75.21982102
56.14521865,96.0100043
59.86556724,101.2622611
62.40962914,76.77908476
67.67751768,69.90112939
73.08999961,86.03306108
76.58759623,95.60748759
79.96013912,87.70174684
83.48118332,110.0472859
94.44292469,125.6594631
110.0746414,128.1761694
118.1327914,152.2490132
121.7632576,187.52589
121.4897026,175.9623276
149.4313963,184.493337
154.4061902,168.7873696
153.1595607,178.2523741
146.4222908,167.6657939
139.845246,171.9606081
135.1752706,171.1594826
131.3728555,154.081832
118.433702,144.2729298
98.15545742,110.0355622
93.82156395,116.4641057
101.4771972,120.3876666
104.3846965,100.3360819
105.2327172,92.97745125
108.996053,93.72777365
112.8101919,84.36828325
113.6582125,88.78815116
114.0333737,88.58493884
118.5861112,100.4025167
128.2230646,113.1540896
142.2798859,131.0641291
153.8590801,141.6389855
156.5321036,129.2039548
153.7183946,132.9438431
144.3549963,139.2317011
121.520966,143.3272109
106.0611982,127.0702255
97.10422447,116.0537731
93.09468912,94.29442339
90.36304662,106.8545078
86.84981828,103.3256477
84.82160303,101.0356012
86.84981828,96.87365665
73.00011724,68.00969166
61.68666224,40.53694947
70.69053109,48.23166204
82.82074329,70.99534956
91.57450467,81.49986322
100.496307,83.72347493
107.1593263,87.17026847
110.707726,89.49548634
114.3655477,93.80202431
116.7845559,90.88670913
113.1775372,87.51025831
113.8301614,90.00351714
121.7359021,104.2166556
126.4957599,107.1476025
127.1249365,108.6247997
117.5466021,133.5417562
96.49458752,142.1235687
81.3630857,111.7589589
66.60283716,88.6591895
54.8126148,74.73914573
47.06709914,63.14431982
42.35804447,50.55687991
40.27902614,39.14181875
35.95294853,38.50873422
27.60170386,17.74590644
22.49794834,6.416819727
20.69639298,4.529289929
19.66079175,6.534057603
18.87529798,8.206651295
18.02336942,5.82672242
17.04638712,6.006487162
16.27652507,4.220563523
16.3077885,4.306537966
17.72245887,5.338231271
21.04810661,8.019070694
27.90652233,24.22134511
40.08753761,44.56211653
52.51475243,54.19906991
58.17734183,70.50295049
53.75356599,77.87721286
47.82523741,86.00570558
41.6389855,71.88635742
35.63640627,63.75004885
29.2547579,57.15737231
23.1622963,42.9246942
18.69553324,39.04412052
15.88964008,34.86654422
15.07288288,31.48618547
12.0364219,16.23353785
7.929188323,4.173668373
7.554027121,2.11809762
9.988667005,2.391652663
12.92352183,4.255734886
14.60002345,7.94482004
14.2717574,7.104615264
13.69338388,12.24354215
14.02164993,17.35511353
14.33037633,21.8101528
15.23310798,26.83965767
20.95822424,29.56348431
31.85743874,34.21782797
38.55562937,41.61163
37.00027356,61.20598695
29.35245613,81.16378131
53.28070655,95.48243386
57.08312165,97.7646645
59.66626285,67.31408027
71.20637774,53.08140216
89.2219313,67.32971199
103.6617296,79.68267615
117.3472977,73.82859823
117.769354,64.11348626
114.2248622,57.12220095
133.0220016,96.71733948
164.9341514,118.3711751
194.4429247,138.8604478
212.1263043,131.7910039
222.8770175,126.9803431
226.4410489,122.1696823
219.5083825,82.96533667
206.3113056,67.90417758
188.964008,50.02149361
166.8803001,48.45050608
145.9103521,40.14615655
126.8670132,29.40716714
107.4289734,30.09496268
89.02653484,36.33983352
73.2228692,47.31720661
33.8192192,45.3476103
28.77408261,36.72281058
23.6976826,29.70026183
19.39114463,23.11540115
16.31560436,13.17362929
12.77892845,12.692954
8.359060534,4.806752902
5.385126422,3.630466216
2.704286998,4.826292548
2.665207706,2.07120247
4.666067451,1.809371214
7.12415491,3.302200164
8.640431435,4.279182461
9.042948142,6.541873461
9.285239751,8.984329204
10.08636524,12.57571613
11.61827348,8.870999257
12.72421744,9.230528743
14.60783931,6.948298097
18.81667904,7.667357067
21.91566689,9.418109344
23.13103287,10.55531674
25.97209739,11.14150612
28.77408261,11.42678495
14.74461683,7.862753527
12.73984915,7.397709953
11.8488413,7.647817422
10.27394584,7.389894095
9.707296104,5.361678846
9.793270546,4.068154285
8.179295791,3.927468834
5.236625112,3.837586463
3.37254289,2.970026183
4.310445895,2.692563211
6.963929814,3.161514713
9.027316425,4.509750283
10.05900973,4.744226035
11.84102544,5.998671304
15.21356833,10.58267224
20.03204502,17.27695494
26.92172418,19.09804994
34.56172574,23.70159053
41.04888819,33.35417562
48.13396381,40.90429481
57.87643128,38.00461136
68.02923131,44.73797335
71.62452616,56.83692211
63.77740435,50.53343233
44.0619016,45.14439798
32.88522412,31.72456915
25.94474188,31.60733128
22.73242409,36.77361366
21.94693032,29.28992927
22.27519637,26.73023565
23.56090508,21.14580484
21.8101528,19.21137989
18.09762007,12.10676463
17.41764039,10.53968502
19.62171245,12.7593888
24.99511509,11.69643206
31.79881981,14.85794677
38.96205401,20.68076126
45.77748251,26.41760131
51.11571378,26.10105905
55.91855876,34.1005901
57.32150533,37.05889249
51.85822033,35.65594591
42.107937,27.88698269
31.90824182,19.30907812
22.82230646,15.78021806
15.43632029,12.0637774
9.625229591,8.738129665
8.581812498,4.838016335
7.202313494,5.314783696
8.429403259,3.106803705
16.83145101,4.935714565
29.04372973,12.22009457
40.68154285,22.17359021
52.7648599,43.00285279
58.58376646,51.52604635
53.94505452,52.28809254
57.70448239,35.91777717
79.27625151,57.83344406
104.525382,100.5471101
123.2287311,111.5479308
140.8495838,117.3043104
156.1921138,110.9539255
167.3922389,149.5720818
176.3609363,181.5741139
176.3335808,185.6188206
164.0392356,205.9087889
150.8656063,202.4033765
149.2203681,188.4481613
165.6141311,156.2272852
194.7946383,218.6720857
230.1653054,294.8063621
293.8567353,304.6699754
308.9608816,309.7776388
318.7150729,328.6177654
323.9829614,330.1262261
326.9959748,332.5647739
328.5161593,333.5378483
328.9264919,304.0095353
328.7350033,333.6042831
329.13752,334.932979
330.0636992,328.2230646
331.9121498,325.5226855
333.9559967,329.0124663
334.4054086,330.4466763
334.6985033,333.9638126
334.8704521,332.1622572
333.1783188,328.5200672
329.192231,332.0840986
323.1036774,314.1310719
314.2444019,311.755051
300.2813709,315.8232053
281.4920474,298.6244089
262.6167494,275.4894681
244.4331549,225.9760053
223.4632068,219.0277072
206.5340576,185.8259408
188.1433428,148.8100356
170.475595,145.2616359
157.5129939,144.7067099
155.8716636,146.7740045
162.4643401,137.7271484
170.2372113,155.1760522
170.7647817,158.1187229
169.5455078,171.6401579
170.3896205,202.6026808
164.8677166,224.2760561
154.6953769,182.2697253
145.8829966,181.2184923
142.7292977,161.6319512
140.9042948,142.9129704
138.5908007,142.7292977
134.4327641,146.4066591
120.6768533,123.5179179
101.5397241,77.37699793
89.87064754,86.05260073
91.11336903,94.02477627
104.4863027,119.4067763
121.3685568,147.2624956
132.1270859,143.8977686
120.2704287,152.4522256
136.0858181,163.2576498
138.411036,147.0983626
130.6420728,135.1752706
119.8288327,121.1458048
106.0494744,117.4840752
90.46856071,86.02133729
65.24678573,60.45175661
47.06319121,34.80401735
45.55863848,14.47106178
50.80698738,23.10758529
53.51127438,28.92649185
50.58423541,41.42014147
45.17956935,34.39759272
36.19914807,12.50146547
24.9560358,6.475438665
18.64473016,3.665637579
15.24483176,4.134589081
15.50275509,7.428973387
18.37508304,12.13802806
22.08761577,19.25436711
26.64816914,27.79710032
34.87045215,33.42842628
39.11055532,39.78662707
67.28672476,50.91640939
68.23635156,54.93766853
73.53550354,55.0275509
84.05955684,66.98190629
94.57188636,82.5940834
102.1415452,110.0746414
109.8597053,114.7446168
103.7477041,112.1263043
88.54976748,77.56848646
88.83504631,78.17421548
99.56621986,87.43991559
102.0203994,60.7174958
95.55277658,44.1556919
88.8741256,34.23736762
84.29403259,36.77752159
80.37828755,44.36672008
75.87635312,38.40712806
68.51381453,38.67677518
58.23205284,29.71980148
45.75403494,16.5891594
33.63554652,9.035132283
23.14666458,11.72769549
12.95869319,13.18535308
8.738129665,10.57485638
12.83754738,10.73117355
18.03900113,18.98862793
24.78017898,46.64113486
33.65508617,100.8675603
44.82785572,137.5591074
54.4648091,145.3124389
64.47692368,171.9215288
76.54460901,178.9010903
86.76775177,141.0996913
99.64437844,124.6629411
120.8253546,119.5709094
145.4140451,155.1799601
168.3145101,196.2366642
185.5328461,206.7646254
194.759467,239.3762945
202.4424557,261.0027746
213.025128,221.2122396
207.1905897,210.3833679
183.9657665,231.1540115
165.285865,197.5966235
162.4291688,129.5947477
165.4187346,117.8592364
161.5655164,142.0336863
153.1751925,170.9289148
149.9198875,188.5106882
149.447028,183.1959045
143.1630779,213.7871742
139.571691,205.959592
151.5104146,209.5783344
169.6353902,197.3074368
178.7994842,243.4014616
166.9037477,224.1978975
146.1448279,209.2070812
145.4414006,201.656962
160.1039509,207.9917152
172.4139279,186.0017976
181.4529681,242.0844894
191.6292157,171.5268279
201.0707726,193.7473133
204.306538,227.0233303
204.9943335,256.4070499
200.2852788,254.9884716
184.2315057,200.5900973
172.2888741,164.9107038
169.9988276,211.8566572
164.6684122,158.056196
153.8200008,151.5416781
138.301614,166.4074407
145.3397944,131.8183595
129.8683028,149.4939232
127.4336629,174.1373246
163.5781,249.0562351
209.2969635,249.9628747
237.5473836,243.5030677
238.5048263,186.7599359
222.6151862,240.0250107
211.7902224,243.6242135
207.3039197,190.9453281
200.7385986,161.0223143
194.317871,169.3970065
192.7507914,185.6422682
200.3673453,198.948767
203.7555199,164.8286373
197.2449099,185.6383602
186.533276,180.0382977
168.4591035,140.1422486
141.8461057,117.2964946
113.7910821,98.78854195
96.11161046,51.49478291
83.55543398,41.95161984
65.03575755,43.90949236
41.73668373,37.14877486
33.1509633,30.69678377
30.63034898,26.91390832
25.92520224,22.87310954
21.49361054,23.76411739
18.21485795,17.68337958
15.44804408,15.60436125
13.24787995,11.9426316
10.43417093,6.510610028
7.948727969,2.450271601
5.889249287,1.805463285
5.068584157,0.937903005
5.412481926,1.531908242
6.291765993,2.102465903
7.253116574,3.071632342
8.116768924,8.288717808
9.410293485,11.2860995
13.17362929,8.398139826
18.7307046,13.83797726
24.22916097,37.16049865
31.43929032,50.51389269
36.5508617,34.43667201
41.31071945,44.96463324
44.48786588,43.72191176
40.25557857,51.65110008
60.13521435,37.53956778
56.40314198,47.33283833
58.67364883,81.44515221
62.07354723,64.83254523
65.4968932,64.70358357
66.46215171,56.27418031
62.54640666,50.04103326
48.0518973,31.60342335
35.59341905,19.43413185
31.07976083,7.31955137
30.63034898,7.698620501
32.63511665,13.01731213
33.69025753,22.92782055
33.35417562,28.48098792
30.14185783,40.45488296
24.78017898,31.68939779
20.02032123,29.02419008
16.22572199,23.40458791
13.44327641,29.82922349
10.00039079,20.3368635
7.612646059,15.83492907
6.971745672,3.650005862
6.280042206,1.563171675
5.650865606,2.458087459
5.236625112,3.536675915
7.550119192,6.217515339
11.60264176,12.70076986
15.83492907,27.30079331
20.46973309,47.35237797
24.57696667,58.02493259
28.21524874,64.680136
30.1105944,67.08351245
30.86873266,65.8056196
33.73715268,56.39923405
35.83961859,51.98327406
37.7427801,51.70190316
42.28770175,41.67806479
50.51780062,66.82168119
56.43049748,43.60076595
55.24639494,46.24252609
51.97936613,37.34807925
46.41056704,21.23959514
40.56039705,16.32342022
34.51483059,7.84712181
29.58693188,5.963499941
29.75497284,2.895775529
31.90042596,5.224901325
34.99941381,5.330415413
10.31693306,7.929188323
14.87748642,18.93000899
20.31341592,20.61432647
24.01813279,26.48403611
26.8709211,29.55176052
27.98077299,31.35722381
28.5044355,32.69764352
26.30036344,39.30595178
22.06807613,15.29954277
19.94997851,14.86967056
19.26218297,15.24092383
20.68076126,14.96346086
22.86920161,14.40853492
22.75196373,23.92043456
22.06026027,17.65602407
23.73285396,22.59173864
26.15577006,36.84004846
27.23045058,56.80175075
26.72632772,53.55816953
25.40544765,33.74106061
22.5604752,45.17956935
20.45019344,27.21091094
17.88659189,14.74461683
16.24916957,16.45238188
29.31728477,18.55875572
33.58083552,22.38071046
37.40279026,22.83012232
42.66677088,25.76888507
49.01324788,40.20086756
54.37492673,53.89815937
54.30849193,52.74532025
46.42229083,48.54429638
45.39450545,48.6146391
56.11786314,45.99632655
75.19637344,56.10613936
96.42815272,66.86076048
108.7693931,103.810231
116.3390519,138.688499
115.6590723,114.1896909
101.156747,95.06428544
90.07385986,73.46125288
89.36652468,91.5119778
88.36218688,114.9204736
84.31748017,136.7149947
87.86197194,102.9856579
97.87408652,117.1558091
102.8215249,141.7835789
105.6039705,142.1782797
139.7241002,138.520458
137.7271484,125.5695807
136.3789128,135.10102
134.3233421,120.4580093
130.8687327,113.8926883
127.9612333,95.80288405
126.0111767,97.90534996
115.6942436,92.8367658
104.7012388,87.52979796
100.6174528,85.15377701
98.30786666,97.0807769
98.00304818,65.39137911
98.92531947,87.28750635
100.7581383,70.4247919
104.2909062,92.82113408
108.5388253,99.62874673
108.609168,73.29321193
98.46418383,57.79045684
82.85982258,57.39966392
68.06049474,18.42588612
64.00015632,27.82054789
72.41392786,56.78611904
83.91105553,71.80819884
108.8709993,104.361249
117.5348783,138.3485091
140.2946579,128.9812029
158.7635312,141.5334714
178.201571,155.8951112
197.6747821,136.093634
211.3642581,130.7045996
217.4293642,198.6947517
218.5314002,210.2387745
218.9612724,215.9248114
219.6881473,227.1835554
220.145375,236.6368361
217.7029192,237.1214194
209.8362578,208.9686975
198.0186799,185.7126109
184.9505647,180.6987377
172.0465825,161.9641252
158.9276642,128.3715659
139.5326117,111.6378131
115.0025402,69.40091446
95.54496073,44.98808082
92.50459182,38.23908711
102.977842,57.83344406
109.9925749,83.07085076
115.3151745,79.47164797
112.9469694,118.5235844
123.4358513,121.3255696
130.5326507,135.6285904
132.5686819,119.8405565
131.2087225,113.8379773
126.0111767,117.0698347
116.9096096,96.71733948
103.423346,86.95142444
89.99960921,69.701825
81.08953066,63.68752198
75.34487475,47.28203525
73.289304,36.14834499
76.31013326,36.0428309
